language,strategy,model_or_tokenizer,metric_type,num_tokens,fertility,generation_time
pt,BaselinePreprocessor,xlm-roberta-base,static,406.0,1.395189003436426,
pt,BaselinePreprocessor,google/mt5-base,static,514.0,1.7663230240549828,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2009751796722412
pt,RegexPreprocessor,xlm-roberta-base,static,435.0,1.3384615384615384,
pt,RegexPreprocessor,google/mt5-base,static,549.0,1.6892307692307693,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2522668838500977
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,358.0,1.361216730038023,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,474.0,1.8022813688212929,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.6066305637359619
pt,BaselinePreprocessor,xlm-roberta-base,static,3265.0,1.3846480067854114,
pt,BaselinePreprocessor,google/mt5-base,static,4387.0,1.8604749787955894,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,6.125140428543091
pt,RegexPreprocessor,xlm-roberta-base,static,3570.0,1.345139412207988,
pt,RegexPreprocessor,google/mt5-base,static,4731.0,1.782592313489073,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,6.251892566680908
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,2828.0,1.3557046979865772,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,3925.0,1.8815915627996165,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,5.357678413391113
pt,BaselinePreprocessor,xlm-roberta-base,static,1921.0,1.4564063684609552,
pt,BaselinePreprocessor,google/mt5-base,static,2317.0,1.756633813495072,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.137025833129883
pt,RegexPreprocessor,xlm-roberta-base,static,2056.0,1.4140302613480056,
pt,RegexPreprocessor,google/mt5-base,static,2505.0,1.7228335625859696,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.372405529022217
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1770.0,1.447260834014718,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,2234.0,1.8266557645134913,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.225106716156006
pt,BaselinePreprocessor,xlm-roberta-base,static,676.0,1.9651162790697674,
pt,BaselinePreprocessor,google/mt5-base,static,751.0,2.183139534883721,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.0121030807495117
pt,RegexPreprocessor,xlm-roberta-base,static,804.0,1.7866666666666666,
pt,RegexPreprocessor,google/mt5-base,static,926.0,2.057777777777778,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.3608486652374268
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,495.0,1.8265682656826567,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,629.0,2.321033210332103,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.1145009994506836
pt,BaselinePreprocessor,xlm-roberta-base,static,583.0,1.4395061728395062,
pt,BaselinePreprocessor,google/mt5-base,static,746.0,1.8419753086419752,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0053765773773193
pt,RegexPreprocessor,xlm-roberta-base,static,620.0,1.3808463251670378,
pt,RegexPreprocessor,google/mt5-base,static,796.0,1.7728285077951003,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2164971828460693
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,484.0,1.4028985507246376,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,663.0,1.9217391304347826,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.4792413711547852
pt,BaselinePreprocessor,xlm-roberta-base,static,188.0,1.3623188405797102,
pt,BaselinePreprocessor,google/mt5-base,static,254.0,1.8405797101449275,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.960085391998291
pt,RegexPreprocessor,xlm-roberta-base,static,196.0,1.2810457516339868,
pt,RegexPreprocessor,google/mt5-base,static,274.0,1.7908496732026145,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8666131496429443
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,170.0,1.3076923076923077,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,247.0,1.9,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.8721239566802979
pt,BaselinePreprocessor,xlm-roberta-base,static,168.0,1.5849056603773586,
pt,BaselinePreprocessor,google/mt5-base,static,196.0,1.849056603773585,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.5888557434082031
pt,RegexPreprocessor,xlm-roberta-base,static,169.0,1.4444444444444444,
pt,RegexPreprocessor,google/mt5-base,static,210.0,1.794871794871795,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.903325080871582
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,137.0,1.4731182795698925,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,176.0,1.89247311827957,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.9704692363739014
pt,BaselinePreprocessor,xlm-roberta-base,static,625.0,1.7123287671232876,
pt,BaselinePreprocessor,google/mt5-base,static,737.0,2.0191780821917806,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0361084938049316
pt,RegexPreprocessor,xlm-roberta-base,static,639.0,1.4723502304147464,
pt,RegexPreprocessor,google/mt5-base,static,813.0,1.8732718894009217,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9420487880706787
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,424.0,1.4421768707482994,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,601.0,2.04421768707483,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.8257529735565186
pt,BaselinePreprocessor,xlm-roberta-base,static,294.0,1.75,
pt,BaselinePreprocessor,google/mt5-base,static,347.0,2.0654761904761907,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.5132551193237305
pt,RegexPreprocessor,xlm-roberta-base,static,295.0,1.4898989898989898,
pt,RegexPreprocessor,google/mt5-base,static,371.0,1.8737373737373737,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.511272668838501
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,248.0,1.6,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,327.0,2.109677419354839,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.5024998188018799
pt,BaselinePreprocessor,xlm-roberta-base,static,787.0,1.4129263913824057,
pt,BaselinePreprocessor,google/mt5-base,static,990.0,1.7773788150807899,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.0628602504730225
pt,RegexPreprocessor,xlm-roberta-base,static,871.0,1.3462132921174652,
pt,RegexPreprocessor,google/mt5-base,static,1096.0,1.6939721792890263,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.894195556640625
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,743.0,1.4125475285171103,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,967.0,1.838403041825095,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.7068321704864502
pt,BaselinePreprocessor,xlm-roberta-base,static,149.0,1.7951807228915662,
pt,BaselinePreprocessor,google/mt5-base,static,175.0,2.108433734939759,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8702819347381592
pt,RegexPreprocessor,xlm-roberta-base,static,164.0,1.7634408602150538,
pt,RegexPreprocessor,google/mt5-base,static,188.0,2.021505376344086,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9479632377624512
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,150.0,1.875,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,173.0,2.1625,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.0020477771759033
pt,BaselinePreprocessor,xlm-roberta-base,static,371.0,1.4899598393574298,
pt,BaselinePreprocessor,google/mt5-base,static,439.0,1.7630522088353413,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2522070407867432
pt,RegexPreprocessor,xlm-roberta-base,static,399.0,1.4669117647058822,
pt,RegexPreprocessor,google/mt5-base,static,472.0,1.7352941176470589,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2103309631347656
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,358.0,1.4916666666666667,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,438.0,1.825,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.2031314373016357
pt,BaselinePreprocessor,xlm-roberta-base,static,3486.0,1.3994379767161782,
pt,BaselinePreprocessor,google/mt5-base,static,4628.0,1.8578883982336412,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,6.471797227859497
pt,RegexPreprocessor,xlm-roberta-base,static,3896.0,1.3425223983459682,
pt,RegexPreprocessor,google/mt5-base,static,5076.0,1.7491385251550655,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,6.542778253555298
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,3187.0,1.401495162708883,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,4348.0,1.9120492524186457,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,6.8922412395477295
pt,BaselinePreprocessor,xlm-roberta-base,static,163.0,1.5523809523809524,
pt,BaselinePreprocessor,google/mt5-base,static,206.0,1.9619047619047618,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9340457916259766
pt,RegexPreprocessor,xlm-roberta-base,static,209.0,1.536764705882353,
pt,RegexPreprocessor,google/mt5-base,static,251.0,1.8455882352941178,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.43282365798950195
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,155.0,1.55,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,197.0,1.97,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.3450002670288086
pt,BaselinePreprocessor,xlm-roberta-base,static,418.0,1.4413793103448276,
pt,BaselinePreprocessor,google/mt5-base,static,546.0,1.8827586206896552,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.3254854679107666
pt,RegexPreprocessor,xlm-roberta-base,static,446.0,1.4025157232704402,
pt,RegexPreprocessor,google/mt5-base,static,585.0,1.8396226415094339,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.3229260444641113
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,368.0,1.3992395437262357,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,510.0,1.9391634980988592,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.31282377243042
pt,BaselinePreprocessor,xlm-roberta-base,static,188.0,1.46875,
pt,BaselinePreprocessor,google/mt5-base,static,239.0,1.8671875,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.351520299911499
pt,RegexPreprocessor,xlm-roberta-base,static,203.0,1.45,
pt,RegexPreprocessor,google/mt5-base,static,264.0,1.8857142857142857,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.34541893005371094
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,164.0,1.5185185185185186,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,215.0,1.9907407407407407,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.33814454078674316
pt,BaselinePreprocessor,xlm-roberta-base,static,333.0,1.3875,
pt,BaselinePreprocessor,google/mt5-base,static,416.0,1.7333333333333334,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2534167766571045
pt,RegexPreprocessor,xlm-roberta-base,static,348.0,1.3647058823529412,
pt,RegexPreprocessor,google/mt5-base,static,442.0,1.7333333333333334,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2271637916564941
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,305.0,1.3863636363636365,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,401.0,1.8227272727272728,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.227203607559204
pt,BaselinePreprocessor,xlm-roberta-base,static,84.0,1.7142857142857142,
pt,BaselinePreprocessor,google/mt5-base,static,86.0,1.7551020408163265,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.285067081451416
pt,RegexPreprocessor,xlm-roberta-base,static,92.0,1.5593220338983051,
pt,RegexPreprocessor,google/mt5-base,static,98.0,1.6610169491525424,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9310333728790283
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,80.0,1.702127659574468,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,84.0,1.7872340425531914,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.9291374683380127
pt,BaselinePreprocessor,xlm-roberta-base,static,19.0,1.3571428571428572,
pt,BaselinePreprocessor,google/mt5-base,static,26.0,1.8571428571428572,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8675026893615723
pt,RegexPreprocessor,xlm-roberta-base,static,21.0,1.3125,
pt,RegexPreprocessor,google/mt5-base,static,28.0,1.75,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.6888434886932373
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,19.0,1.3571428571428572,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,26.0,1.8571428571428572,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.701462984085083
pt,BaselinePreprocessor,xlm-roberta-base,static,655.0,1.291913214990138,
pt,BaselinePreprocessor,google/mt5-base,static,867.0,1.7100591715976332,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.202864408493042
pt,RegexPreprocessor,xlm-roberta-base,static,725.0,1.3063063063063063,
pt,RegexPreprocessor,google/mt5-base,static,945.0,1.7027027027027026,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.1954851150512695
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,584.0,1.2977777777777777,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,807.0,1.7933333333333332,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.085242748260498
pt,BaselinePreprocessor,xlm-roberta-base,static,97.0,1.4057971014492754,
pt,BaselinePreprocessor,google/mt5-base,static,126.0,1.826086956521739,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7796101570129395
pt,RegexPreprocessor,xlm-roberta-base,static,102.0,1.36,
pt,RegexPreprocessor,google/mt5-base,static,136.0,1.8133333333333332,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7994873523712158
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,78.0,1.3448275862068966,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,107.0,1.8448275862068966,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.796929121017456
pt,BaselinePreprocessor,xlm-roberta-base,static,868.0,1.4113821138211382,
pt,BaselinePreprocessor,google/mt5-base,static,1116.0,1.8146341463414635,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.1135966777801514
pt,RegexPreprocessor,xlm-roberta-base,static,947.0,1.3824817518248176,
pt,RegexPreprocessor,google/mt5-base,static,1222.0,1.783941605839416,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.2983295917510986
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,819.0,1.4343257443082311,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1077.0,1.8861646234676006,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.5255851745605469
pt,BaselinePreprocessor,xlm-roberta-base,static,766.0,1.5078740157480315,
pt,BaselinePreprocessor,google/mt5-base,static,979.0,1.9271653543307086,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2924983501434326
pt,RegexPreprocessor,xlm-roberta-base,static,824.0,1.4380453752181501,
pt,RegexPreprocessor,google/mt5-base,static,1050.0,1.8324607329842932,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.8665187358856201
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,703.0,1.4925690021231421,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,925.0,1.9639065817409767,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.280928134918213
pt,BaselinePreprocessor,xlm-roberta-base,static,166.0,2.024390243902439,
pt,BaselinePreprocessor,google/mt5-base,static,192.0,2.341463414634146,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8972270488739014
pt,RegexPreprocessor,xlm-roberta-base,static,168.0,2.0,
pt,RegexPreprocessor,google/mt5-base,static,208.0,2.4761904761904763,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9006624221801758
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,149.0,2.041095890410959,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,189.0,2.589041095890411,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.7954525947570801
pt,BaselinePreprocessor,xlm-roberta-base,static,41.0,1.4137931034482758,
pt,BaselinePreprocessor,google/mt5-base,static,56.0,1.9310344827586208,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.1451702117919922
pt,RegexPreprocessor,xlm-roberta-base,static,42.0,1.2727272727272727,
pt,RegexPreprocessor,google/mt5-base,static,60.0,1.8181818181818181,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.1396801471710205
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,38.0,1.4615384615384615,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,53.0,2.0384615384615383,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.13992857933044434
pt,BaselinePreprocessor,xlm-roberta-base,static,79.0,1.4107142857142858,
pt,BaselinePreprocessor,google/mt5-base,static,105.0,1.875,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.2210402488708496
pt,RegexPreprocessor,xlm-roberta-base,static,88.0,1.375,
pt,RegexPreprocessor,google/mt5-base,static,113.0,1.765625,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7827255725860596
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,71.0,1.42,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,96.0,1.92,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.2181544303894043
pt,BaselinePreprocessor,xlm-roberta-base,static,1620.0,1.738197424892704,
pt,BaselinePreprocessor,google/mt5-base,static,1937.0,2.078326180257511,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.388702630996704
pt,RegexPreprocessor,xlm-roberta-base,static,1879.0,1.5829823083403538,
pt,RegexPreprocessor,google/mt5-base,static,2207.0,1.8593091828138164,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.4990148544311523
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1242.0,1.6067270375161709,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1619.0,2.094437257438551,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.554107189178467
pt,BaselinePreprocessor,xlm-roberta-base,static,282.0,1.6987951807228916,
pt,BaselinePreprocessor,google/mt5-base,static,332.0,2.0,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0715997219085693
pt,RegexPreprocessor,xlm-roberta-base,static,297.0,1.563157894736842,
pt,RegexPreprocessor,google/mt5-base,static,359.0,1.8894736842105264,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2148292064666748
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,255.0,1.6346153846153846,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,318.0,2.0384615384615383,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.5250518321990967
pt,BaselinePreprocessor,xlm-roberta-base,static,22.0,1.375,
pt,BaselinePreprocessor,google/mt5-base,static,27.0,1.6875,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8510100841522217
pt,RegexPreprocessor,xlm-roberta-base,static,22.0,1.375,
pt,RegexPreprocessor,google/mt5-base,static,25.0,1.5625,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.6958038806915283
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,16.0,1.2307692307692308,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,19.0,1.4615384615384615,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.6993551254272461
pt,BaselinePreprocessor,xlm-roberta-base,static,1449.0,1.4027105517909002,
pt,BaselinePreprocessor,google/mt5-base,static,1823.0,1.7647628267182962,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.6548030376434326
pt,RegexPreprocessor,xlm-roberta-base,static,1570.0,1.3664055700609226,
pt,RegexPreprocessor,google/mt5-base,static,1974.0,1.7180156657963446,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.5500354766845703
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1309.0,1.3895966029723992,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1723.0,1.8290870488322717,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,2.4242918491363525
pt,BaselinePreprocessor,xlm-roberta-base,static,1731.0,1.5866177818515124,
pt,BaselinePreprocessor,google/mt5-base,static,1996.0,1.8295142071494042,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.611886739730835
pt,RegexPreprocessor,xlm-roberta-base,static,1750.0,1.383399209486166,
pt,RegexPreprocessor,google/mt5-base,static,2143.0,1.6940711462450593,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.8273696899414062
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1407.0,1.4565217391304348,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1784.0,1.8467908902691512,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,2.9649648666381836
pt,BaselinePreprocessor,xlm-roberta-base,static,300.0,1.6129032258064515,
pt,BaselinePreprocessor,google/mt5-base,static,355.0,1.9086021505376345,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.728325605392456
pt,RegexPreprocessor,xlm-roberta-base,static,320.0,1.4953271028037383,
pt,RegexPreprocessor,google/mt5-base,static,387.0,1.808411214953271,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7344427108764648
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,272.0,1.5813953488372092,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,338.0,1.9651162790697674,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.746201753616333
pt,BaselinePreprocessor,xlm-roberta-base,static,326.0,1.63,
pt,BaselinePreprocessor,google/mt5-base,static,412.0,2.06,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.6455862522125244
pt,RegexPreprocessor,xlm-roberta-base,static,285.0,1.3701923076923077,
pt,RegexPreprocessor,google/mt5-base,static,398.0,1.9134615384615385,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.5245099067687988
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,252.0,1.3695652173913044,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,358.0,1.9456521739130435,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.521683931350708
pt,BaselinePreprocessor,xlm-roberta-base,static,509.0,1.5014749262536873,
pt,BaselinePreprocessor,google/mt5-base,static,565.0,1.6666666666666667,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8520359992980957
pt,RegexPreprocessor,xlm-roberta-base,static,573.0,1.428927680798005,
pt,RegexPreprocessor,google/mt5-base,static,656.0,1.6359102244389028,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8647184371948242
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,481.0,1.5269841269841269,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,567.0,1.8,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.4029099941253662
pt,BaselinePreprocessor,xlm-roberta-base,static,2586.0,1.4430803571428572,
pt,BaselinePreprocessor,google/mt5-base,static,3354.0,1.8716517857142858,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,4.8286452293396
pt,RegexPreprocessor,xlm-roberta-base,static,2803.0,1.3693209574987788,
pt,RegexPreprocessor,google/mt5-base,static,3637.0,1.7767464582315584,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,4.688998460769653
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,2366.0,1.4244431065623118,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,3181.0,1.9151113786875376,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,5.252556085586548
pt,BaselinePreprocessor,xlm-roberta-base,static,1607.0,1.4702653247941446,
pt,BaselinePreprocessor,google/mt5-base,static,1984.0,1.8151875571820677,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.5939114093780518
pt,RegexPreprocessor,xlm-roberta-base,static,1762.0,1.4360228198859006,
pt,RegexPreprocessor,google/mt5-base,static,2161.0,1.7612061939690302,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.5854909420013428
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1452.0,1.460764587525151,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1879.0,1.8903420523138832,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.3520994186401367
pt,BaselinePreprocessor,xlm-roberta-base,static,623.0,1.5158150851581509,
pt,BaselinePreprocessor,google/mt5-base,static,765.0,1.8613138686131387,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.6848211288452148
pt,RegexPreprocessor,xlm-roberta-base,static,724.0,1.4422310756972112,
pt,RegexPreprocessor,google/mt5-base,static,889.0,1.7709163346613546,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2095229625701904
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,590.0,1.4936708860759493,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,754.0,1.9088607594936708,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.1103334426879883
pt,BaselinePreprocessor,xlm-roberta-base,static,180.0,1.4634146341463414,
pt,BaselinePreprocessor,google/mt5-base,static,220.0,1.7886178861788617,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9018909931182861
pt,RegexPreprocessor,xlm-roberta-base,static,190.0,1.3970588235294117,
pt,RegexPreprocessor,google/mt5-base,static,234.0,1.7205882352941178,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.3659186363220215
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,160.0,1.4285714285714286,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,199.0,1.7767857142857142,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.36591482162475586
pt,BaselinePreprocessor,xlm-roberta-base,static,465.0,1.576271186440678,
pt,BaselinePreprocessor,google/mt5-base,static,579.0,1.9627118644067796,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8414187431335449
pt,RegexPreprocessor,xlm-roberta-base,static,480.0,1.458966565349544,
pt,RegexPreprocessor,google/mt5-base,static,607.0,1.844984802431611,
